# Title : ECLIPSE4 laser with Al target
# weight          x (um)          y (um)          z (um)          px (MeV/c)      py (MeV/c)      pz (MeV/c)      t (fs)          
 2.1516100E+05,  1.5000000E+02,  3.4594700E+00,  4.6464800E+00,  5.6851500E+00, -3.9157600E-02,  4.3660900E-01,  7.9939200E+02, 
 2.1516100E+05,  3.0000000E+02,  2.6539300E-01,  9.4690900E+00,  5.6574700E+00, -1.1278300E-01, -8.2301400E-02,  1.3021700E+03, 
 4.3627000E+06,  1.5000000E+02, -4.0795900E+00,  5.9163300E+00,  8.4655100E+00, -1.4841100E-01,  2.9403900E-01,  7.4851000E+02, 
 4.3627000E+06,  3.0000000E+02, -7.2005400E+00,  1.2686100E+01,  8.3906300E+00, -6.2879800E-01,  4.3652900E-01,  1.2503900E+03, 
 2.2577200E+07,  1.5000000E+02, -6.0076600E+01,  1.4413700E+01,  1.5596700E+00, -4.0427800E-01,  3.6761800E-01,  8.1064200E+02, 
 2.2577200E+07,  3.0000000E+02, -9.2829700E+01,  2.6877900E+01,  1.5255500E+00, -3.6347100E-01, -3.3563500E-01,  1.3462800E+03, 
 6.7508500E+06,  1.5000000E+02,  2.8622100E+00,  7.8597800E-01,  5.7642900E+00,  1.9343000E-01,  5.1650800E-01,  8.9897700E+02, 
 6.7508500E+06,  3.0000000E+02,  1.2487400E+00,  1.1541300E+01,  5.6440900E+00, -3.5022900E-01,  1.7800000E-01,  1.4034800E+03, 
 2.2165500E+07,  1.5000000E+02, -7.1716100E+00, -3.8505600E+00,  3.6002500E+00,  1.6112100E-01, -1.7443200E-01,  7.5252600E+02, 
 2.2165500E+07,  3.0000000E+02,  5.8298600E+00, -1.2330900E+01,  3.4119400E+00,  8.6650500E-01, -3.0053500E-01,  1.2606700E+03, 
 1.9233400E+06,  1.5000000E+02, -1.2382900E+01,  9.8971100E+00,  2.1768900E+00, -2.5613000E-02,  2.0540300E-01,  7.1241500E+02, 
 1.9233400E+06,  3.0000000E+02, -1.8526000E+01,  2.4573200E+01,  2.1248200E+00, -5.5511900E-02, -7.8394900E-02,  1.2295000E+03, 
 3.3590400E+07,  1.5000000E+02,  1.3502100E+02, -3.1378800E+00,  5.8854300E-01,  7.3022200E-01, -5.4865700E-02,  9.7856700E+02, 
 3.3590400E+07,  3.0000000E+02,  3.4502200E+02,  2.6764400E+01,  5.6750600E-01,  3.1144600E-01,  5.3274900E-01,  2.0946200E+03, 
 1.1943100E+06,  1.5000000E+02,  3.1552400E+00,  8.2101700E+00,  7.0751700E+00,  5.7020300E-02,  7.1613000E-01,  6.9912100E+02, 
 1.1943100E+06,  3.0000000E+02,  2.2375500E+00,  2.9302500E+01,  6.9988500E+00, -1.1915400E-01,  9.3605700E-01,  1.2055100E+03, 
 2.6559300E+05,  1.5000000E+02,  3.1007200E-01, -5.7648100E+00,  7.8043800E+00, -1.7271100E-01, -4.3260300E-01,  6.9859100E+02, 
 2.6559300E+05,  3.0000000E+02,  2.8458100E+00, -1.3926400E+01,  7.1651500E+00,  5.4089000E-01, -7.8618400E-01,  1.2013200E+03, 
 2.6559300E+05,  3.0000000E+02, -3.4437800E+01,  1.2108900E+01,  4.9495900E-01, -3.3628000E-01,  6.8071400E-01,  1.2889300E+03, 
 1.2519700E+07,  1.5000000E+02,  4.6168600E+00,  9.6567800E-01,  5.7729900E+00,  3.9597600E-01,  8.1081000E-02,  7.4911000E+02, 
 1.2519700E+07,  3.0000000E+02,  1.3674700E+01,  6.1801500E+00,  5.6914700E+00,  2.5482200E-01,  3.4213400E-01,  1.2527500E+03, 
 3.1610700E+06,  1.5000000E+02, -7.5467300E+00,  1.0339700E+00,  9.6902500E+00, -6.1037500E-01,  1.9313100E-02,  7.4830300E+02, 
 3.1610700E+06,  3.0000000E+02, -1.8291200E+01,  7.2350000E+00,  9.6340100E+00, -4.8513300E-01,  4.1870400E-01,  1.2509800E+03, 
 2.3836800E+05,  1.5000000E+02, -5.6056500E+00, -2.9076000E+00,  6.3018700E+00, -4.3485400E-01, -2.7828400E-01,  7.4921400E+02, 
 2.3836800E+05,  3.0000000E+02, -2.2260900E+01, -1.6024600E+01,  6.0921400E+00, -8.9832200E-01, -8.0271400E-01,  1.2564000E+03, 
 2.0302000E+06,  1.5000000E+02,  7.0274100E+00,  7.0025400E+00,  6.1912100E+00,  3.8417600E-01,  5.5893400E-01,  7.0041300E+02, 
 2.0302000E+06,  3.0000000E+02,  1.1465000E+01,  2.9497000E+01,  6.1220700E+00,  1.7353300E-02,  8.7021900E-01,  1.2086000E+03, 
 8.2852300E+07,  1.5000000E+02,  1.3409000E+01, -9.4429400E+00,  2.0983400E+00,  3.7544100E-01, -7.8833900E-03,  7.1233400E+02, 
 8.2852300E+07,  3.0000000E+02,  2.3808000E+01, -3.8834000E+01,  1.5024200E+00,  1.2028400E-01, -8.2376000E-01,  1.2470700E+03, 
 8.2852300E+07,  3.0000000E+02,  1.9763500E+01, -3.6543600E+01,  2.1171300E-01, -2.7774800E-01,  4.0545200E-02,  1.2658700E+03, 
 8.2852300E+07,  1.5000000E+02,  9.4171800E+01, -5.7522500E+01, -2.1281900E-01,  5.1410000E-02,  2.7297200E-01,  1.9974300E+03, 
 8.2852300E+07,  1.5000000E+02,  1.1111400E+02, -1.4316100E+01,  1.4137800E-01, -1.1698600E-01,  1.4511100E-01,  2.3781100E+03, 
 1.3117600E+07,  1.5000000E+02,  1.0473400E+01, -1.2860500E+01,  4.9254900E+00,  5.2137400E-01, -4.2922300E-01,  7.5265100E+02, 
 1.3117600E+07,  3.0000000E+02,  2.7526000E+01, -2.4714800E+01,  4.8756800E+00,  6.5402900E-01, -2.4130700E-01,  1.2606900E+03, 
 1.6712200E+06,  1.5000000E+02,  4.8950500E+00,  6.1870700E+00,  8.7767200E+00,  1.1282800E+00,  6.2181300E-01,  6.9888500E+02, 
 1.6712200E+06,  3.0000000E+02,  1.8446800E+01,  1.7553000E+01,  8.7075000E+00,  3.8108400E-01,  1.3672200E+00,  1.2039300E+03, 
 7.5273300E+06,  1.5000000E+02,  2.6167800E+00, -1.2904700E+01,  5.5079200E+00,  2.0636500E-01, -8.9381300E-01,  8.5131900E+02, 
 7.5273300E+06,  3.0000000E+02,  7.2043800E+00, -3.6128600E+01,  5.4822100E+00, -3.3036900E-01, -6.5862700E-01,  1.3599400E+03, 
 5.1870800E+06,  1.5000000E+02,  1.3092000E+01,  9.7550900E+00,  4.1902900E+00,  4.9061100E-01,  2.6207800E-01,  7.5319700E+02, 
 5.1870800E+06,  3.0000000E+02,  2.9074000E+01,  3.2995600E+01,  4.0015800E+00,  6.0507500E-01,  1.0696000E+00,  1.2678800E+03, 
 1.7598000E+08,  1.5000000E+02, -6.9134400E+00, -4.7635400E-01,  1.9276900E+00, -1.0048400E+00,  3.2298700E-01,  7.6151200E+02, 
 1.7598000E+08,  3.0000000E+02, -5.9215900E+01,  1.9146900E+01,  2.0544800E+00, -5.3900200E-01,  2.9372100E-01,  1.3098200E+03, 
 1.2545800E+05,  1.5000000E+02,  7.4955100E+00, -6.5370200E+00,  1.1054100E+01,  5.9356900E-01, -4.1514100E-01,  7.4880600E+02, 
 1.2545800E+05,  3.0000000E+02,  2.3282200E+01, -1.2184200E+01,  1.0976600E+01,  1.0985100E+00, -1.4909500E-01,  1.2530000E+03, 
 1.7989400E+06,  1.5000000E+02, -1.3815500E+01,  3.0600800E+00,  9.2052800E+00, -1.7436700E+00,  3.2341700E-01,  7.5123400E+02, 
 1.7989400E+06,  3.0000000E+02, -4.5989000E+01,  1.0731000E+01,  9.0738700E+00, -2.1643000E+00,  2.6606800E-01,  1.2643000E+03, 
 1.9691100E+07,  1.5000000E+02, -2.3120700E+01,  3.8219000E+01,  1.1100900E+00, -5.1097600E-01,  5.0301000E-01,  7.6628200E+02, 
 1.9691100E+07,  3.0000000E+02, -1.1823200E+02,  9.6689300E+01,  1.1225400E+00, -4.9000300E-01,  1.5559800E-01,  1.4381100E+03, 
 2.9954000E+07,  1.5000000E+02, -5.9720400E+00,  5.2931700E+00,  7.5914500E+00, -5.4739800E-01,  3.4462200E-01,  7.4891800E+02, 
 2.9954000E+07,  3.0000000E+02, -1.4933700E+01,  1.5639400E+01,  7.4792600E+00, -9.0499900E-01,  8.1275700E-01,  1.2526400E+03, 
 8.5918400E+06,  1.5000000E+02,  1.3260800E+01,  1.7998200E+01,  3.6377100E+00, -9.2930000E-02,  1.3788200E+00,  7.1184900E+02, 
 8.5918400E+06,  3.0000000E+02,  3.7473500E+00,  7.5667200E+01,  3.5174300E+00,  1.9086800E-01,  1.4492700E+00,  1.2531800E+03, 
 2.8056700E+06,  1.5000000E+02,  4.9115900E+00,  8.8700500E+00,  3.3352300E+00, -5.1644100E-02,  3.1287900E-01,  7.0343800E+02, 
 2.8056700E+06,  3.0000000E+02,  2.3855000E-01,  2.0355800E+01,  3.3099200E+00, -2.3728800E-02, -1.2525500E-01,  1.2117000E+03, 
 1.5311700E+06,  1.5000000E+02,  7.9146900E-01,  1.6899800E+01,  3.9394400E+00, -1.2987400E-01,  7.1807700E-01,  7.0483500E+02, 
 1.5311700E+06,  3.0000000E+02,  1.0277400E+01,  5.2692400E+01,  3.7586600E+00,  4.1455200E-01,  1.1603600E+00,  1.2245300E+03, 
 4.0804100E+08,  1.5000000E+02, -9.5842200E+00, -1.2939900E+00,  1.7179200E+00,  6.9210800E-02, -1.2636200E-01,  7.1679600E+02, 
 4.0804100E+08,  3.0000000E+02,  2.0646300E+01,  1.8660500E+01,  1.6320800E+00,  1.0694400E-01,  3.3329300E-01,  1.2556100E+03, 
 1.8186900E+07,  1.5000000E+02,  2.5257000E+00,  1.0650300E+01,  2.5540000E+00, -2.9500900E-01,  4.3672500E-01,  7.5892100E+02, 
 1.8186900E+07,  3.0000000E+02, -6.2061200E+00,  3.2276800E+01,  2.5163100E+00, -3.6299700E-01,  3.4995600E-01,  1.2748700E+03, 
 5.6624100E+06,  1.5000000E+02,  1.2724800E+00,  7.6885200E+00,  6.7242900E+00,  4.1081500E-01,  9.2448400E-01,  6.9955800E+02, 
 5.6624100E+06,  3.0000000E+02,  8.2504300E+00,  2.6543000E+01,  6.6315900E+00,  2.3401200E-01,  1.2909600E+00,  1.2058700E+03, 
 1.2364600E+05,  1.5000000E+02,  5.8894700E+00,  4.3203400E+00,  1.1091100E+01,  6.4419300E-01,  7.5045700E-01,  6.9804300E+02, 
 1.2364600E+05,  3.0000000E+02,  1.5269400E+01,  1.7761400E+01,  1.0973900E+01,  8.6816100E-01,  1.1617700E+00,  1.2017800E+03, 
 2.6192600E+07,  1.5000000E+02, -6.7771000E+00, -7.2832700E+00,  7.5861100E+00, -3.2773500E-01, -5.6571300E-01,  7.4895100E+02, 
 2.6192600E+07,  3.0000000E+02, -6.4841900E+00, -1.9489100E+01,  7.5346100E+00,  1.1024700E-01, -7.3402100E-01,  1.2519800E+03, 
 4.0588700E+05,  1.5000000E+02, -4.7210800E+00, -6.9734600E+00,  6.3076900E+00, -4.2760800E-01, -3.7139500E-01,  7.4958500E+02, 
 4.0588700E+05,  3.0000000E+02, -1.1587300E+01, -1.5882800E+01,  6.2200900E+00, -3.5291300E-01, -3.7764100E-01,  1.2529300E+03, 
 1.3072000E+05,  1.5000000E+02,  8.5378100E+00, -5.4763100E+00,  5.3867100E+00,  3.4447700E-01, -2.3234600E-01,  8.0030700E+02, 
 1.3072000E+05,  3.0000000E+02,  2.6606100E+01, -5.1375600E+00,  5.2601300E+00,  9.3080600E-01,  4.2814800E-01,  1.3066800E+03, 
 2.6227200E+06,  1.5000000E+02, -1.1163800E+01, -6.8964800E+00,  3.7497100E+00, -7.1813100E-02, -2.7123700E-01,  7.0373800E+02, 
 2.6227200E+06,  3.0000000E+02, -2.8204600E+01, -2.9361500E+01,  3.5719400E+00, -7.2661800E-01, -6.7279300E-01,  1.2191800E+03, 
 1.4094000E+05,  1.5000000E+02,  8.8698000E-01, -6.7303000E+00,  3.1050000E+00, -5.2721500E-01, -1.8485700E-01,  7.0652500E+02, 
 1.4094000E+05,  3.0000000E+02, -3.0071400E+01, -1.2265800E+01,  2.9692500E+00, -6.8822800E-01, -3.9288000E-01,  1.2244600E+03, 
 1.6056900E+08,  1.5000000E+02,  2.2404400E+01, -8.8104100E+00,  1.5197200E+00,  5.2595400E-02,  3.9773500E-01,  7.8033300E+02, 
 1.6056900E+08,  3.0000000E+02,  3.9935500E+01,  7.1969600E+01,  1.1246200E+00, -4.0323200E-02,  1.0025400E+00,  1.3877500E+03, 
 3.7348500E+05,  1.5000000E+02, -3.7422300E+01,  2.1853100E+01,  1.6992100E+00, -3.9763100E-01,  6.8335000E-01,  7.8534500E+02, 
 3.7348500E+05,  3.0000000E+02, -9.7580300E+01,  7.2923500E+01,  1.5323200E+00, -7.2530800E-01,  6.2595100E-01,  1.3724100E+03, 
 6.4119400E+05,  1.5000000E+02,  7.2398800E+00, -7.8218800E+00,  6.8170100E+00,  2.1264000E-01, -4.0858000E-01,  9.9933100E+02, 
 6.4119400E+05,  3.0000000E+02,  5.0838800E+00, -2.1545800E+01,  6.7426800E+00, -2.5623700E-01, -8.0671800E-01,  1.5032300E+03, 
 2.7048700E+06,  1.5000000E+02,  1.0191900E+01, -2.9375500E+00,  8.6464400E+00,  9.3041300E-01, -6.1136000E-03,  6.9938700E+02, 
 2.7048700E+06,  3.0000000E+02,  2.2560200E+01, -5.8057700E+00,  8.6389800E+00,  2.6803100E-01, -1.9424900E-01,  1.2025000E+03, 
 1.4138100E+08,  1.5000000E+02, -1.0795600E+01,  5.2227700E+00,  3.8829000E+00, -1.0040400E-01,  2.5472900E-01,  7.5284600E+02, 
 1.4138100E+08,  3.0000000E+02, -9.2731900E+00,  1.8400900E+01,  3.7802300E+00,  1.9441400E-01,  5.0530300E-01,  1.2597800E+03, 
 1.1928300E+05,  1.5000000E+02,  8.1979200E+00,  3.3397400E-01,  1.0714900E+01,  3.8561800E-01, -5.8955300E-01,  7.4831800E+02, 
 1.1928300E+05,  3.0000000E+02,  1.2524700E+01, -1.1369800E+01,  1.0671400E+01,  2.3315300E-01, -7.0933500E-01,  1.2508800E+03, 
 3.4937400E+06,  1.5000000E+02,  1.2317400E+01,  1.4873200E+01,  2.0205100E+00,  4.4921000E-01, -9.1426600E-02,  7.6333600E+02, 
 3.4937400E+06,  3.0000000E+02,  5.5946300E+01,  2.3872100E+01,  9.6919500E-01,  3.9313100E-01,  8.3192700E-01,  1.3483400E+03, 
 3.4937400E+06,  3.0000000E+02,  6.5225200E+01, -3.3294700E+01,  6.3467400E-01,  2.9257700E-01, -7.2970600E-01,  1.3655900E+03, 
 6.3692800E+06,  1.5000000E+02,  8.6271500E+00, -3.2439300E+00,  3.9459000E+00,  3.4119700E-01,  4.1098700E-02,  7.0211800E+02, 
 6.3692800E+06,  3.0000000E+02,  3.0953800E+01,  1.3914700E+00,  3.8325800E+00,  7.8185200E-01, -2.0686400E-01,  1.2125700E+03, 
 4.5543500E+06,  1.5000000E+02,  1.1604800E+01,  1.6929600E+00,  6.6434500E+00,  1.4739000E+00,  2.1030300E-02,  7.0121900E+02, 
 4.5543500E+06,  3.0000000E+02,  5.5281900E+01, -1.5701300E+00,  6.4482000E+00,  2.0357900E+00,  5.0921800E-02,  1.2241300E+03, 
 2.1395100E+06,  1.5000000E+02,  3.6139100E+00,  6.8787700E+00,  2.1105900E+00,  3.1302400E-01, -1.8221700E-01,  7.6113100E+02, 
 2.1395100E+06,  3.0000000E+02,  3.1641100E+01,  3.4316900E+00,  1.9008800E+00,  5.8235400E-01,  2.0754300E-01,  1.2852800E+03, 
 1.3769000E+07,  1.5000000E+02, -2.5684600E-01,  7.5449400E+00,  5.8316700E+00, -3.0137900E-01,  3.1617700E-01,  7.4968700E+02, 
 1.3769000E+07,  3.0000000E+02, -8.8730500E+00,  2.1877000E+01,  5.7344200E+00, -2.7901500E-01,  7.7630100E-01,  1.2550700E+03, 
 1.9062600E+06,  1.5000000E+02,  1.0582200E+00,  3.1168900E+00,  7.4847100E+00,  2.1612600E-01, -1.8277100E-02,  7.4838000E+02, 
 1.9062600E+06,  3.0000000E+02,  4.9674900E+00, -7.5834100E+00,  7.3907900E+00,  2.0859000E-01, -6.3627100E-01,  1.2515000E+03, 
 3.6542000E+06,  1.5000000E+02, -2.8038400E+00,  1.9833100E-01,  9.4972600E+00, -5.0043000E-02,  2.4036100E-01,  7.4781600E+02, 
 3.6542000E+06,  3.0000000E+02,  4.3366700E+00,  7.0581900E+00,  9.4157300E+00,  6.7651700E-01,  3.1106600E-01,  1.2501600E+03, 
 7.4777900E+06,  1.5000000E+02,  9.8557100E-02, -1.4312500E+01,  6.7982200E+00, -3.4047400E-01, -8.2926700E-01,  7.0076100E+02, 
 7.4777900E+06,  3.0000000E+02, -9.2599200E+00, -2.6643800E+01,  6.7714900E+00, -6.8084900E-01, -1.3674200E-01,  1.2053600E+03, 
 1.6394400E+07,  1.5000000E+02, -1.8005900E+01,  1.2123000E+01,  1.5288600E+00,  9.7301100E-02,  1.4125800E-01,  7.7901900E+02, 
 1.6394400E+07,  3.0000000E+02,  1.4645800E+01,  1.0570800E+01,  1.2586200E+00,  7.4782300E-01,  2.9966100E-01,  1.3178600E+03, 
 6.2459800E+06,  1.5000000E+02,  5.4174000E-01, -1.0447200E+01,  4.4003800E+00, -7.2289200E-02, -8.2591500E-01,  7.0146600E+02, 
 6.2459800E+06,  3.0000000E+02, -4.9945600E+00, -3.1209000E+01,  4.3926200E+00, -2.7749300E-01, -5.6879700E-01,  1.2101000E+03, 
 5.1227500E+06,  1.5000000E+02, -2.1229500E-01, -5.4658100E-01,  7.7418300E+00, -5.7264500E-02, -5.0532900E-03,  7.4807200E+02, 
 5.1227500E+06,  3.0000000E+02, -2.9426700E+00, -7.5667700E+00,  7.6859400E+00, -2.3766900E-01, -3.0912600E-01,  1.2500700E+03, 
 9.7973400E+04,  1.5000000E+02,  9.7849500E+00,  6.7314900E+00,  5.7550200E+00,  6.8573500E-01,  8.5246400E-01,  7.0182700E+02, 
 9.7973400E+04,  3.0000000E+02,  1.9925700E+01,  3.7561800E+01,  5.6786100E+00,  2.9236300E-01,  1.2073200E+00,  1.2155500E+03, 
 5.3787100E+06,  1.5000000E+02,  6.5111800E+00, -5.5531200E+00,  4.4930700E+00, -1.7030800E-01, -2.5826000E-01,  8.0085300E+02, 
 5.3787100E+06,  3.0000000E+02, -1.3882000E+01, -3.8041700E+01,  4.2738700E+00, -5.1940300E-01, -1.1110900E+00,  1.3229200E+03, 
 4.6928100E+06,  1.5000000E+02, -5.3283000E+00,  1.4230200E-01,  5.0596500E+00, -5.5754100E-02,  4.0395900E-01,  7.4983100E+02, 
 4.6928100E+06,  3.0000000E+02, -1.3012900E+01,  8.8112300E+00,  4.9867600E+00, -3.5690000E-01,  4.2428300E-01,  1.2541600E+03, 
 2.6227200E+06, -6.4510000E-15, -4.0640700E+01,  1.8281800E+01, -1.9511600E-01, -1.6430900E-01,  6.2788800E-02,  8.3459800E+02, 
 1.5592900E+06,  1.5000000E+02, -6.8759700E+00,  8.9248000E+00,  5.3582100E+00, -1.2345700E-01,  1.0023400E+00,  8.5082200E+02, 
 1.5592900E+06,  3.0000000E+02, -2.5089400E+00,  2.6313400E+01,  5.3100900E+00,  3.0102300E-01,  9.2526700E-01,  1.3574100E+03, 
 5.9272500E+05,  1.5000000E+02,  5.6545500E+00,  7.9931700E+00,  5.9669700E+00,  3.9267600E-01,  3.9809100E-01,  7.4980600E+02, 
 5.9272500E+05,  3.0000000E+02,  1.9365600E+01,  7.6013600E+00,  5.9027900E+00,  5.5638200E-01, -4.5888200E-01,  1.2541900E+03, 
 1.2084700E+08,  1.5000000E+02,  1.0879000E+01, -6.5431300E+00,  5.1455300E+00,  7.0365700E-01, -6.0030800E-01,  7.5175900E+02, 
 1.2084700E+08,  3.0000000E+02,  2.8999300E+01, -1.9646000E+01,  5.0796700E+00,  5.0194000E-01, -8.6474300E-01,  1.2599600E+03, 
 3.5545600E+07,  1.5000000E+02,  1.7642000E+01,  1.1556000E+01,  3.2911900E+00,  3.7574000E-01,  4.6173100E-01,  7.5819000E+02, 
 3.5545600E+07,  3.0000000E+02,  6.3878600E+01,  3.9289400E+01,  1.8561700E+00,  2.4902800E+00,  1.1173300E+00,  1.2990100E+03, 
 5.4364400E+06,  1.5000000E+02, -1.1994400E+00,  4.1921400E+00,  7.5429200E+00, -2.0292200E-01,  5.6206000E-02,  7.4834300E+02, 
 5.4364400E+06,  3.0000000E+02,  1.0892300E+00,  7.2091100E+00,  7.4586000E+00,  3.3153500E-01,  2.2791900E-01,  1.2500900E+03, 
 3.5637500E+07,  1.5000000E+02,  1.9419800E+01, -8.3113000E+00,  3.7042800E+00,  7.4586700E-01, -5.0833800E-01,  7.0888600E+02, 
 3.5637500E+07,  3.0000000E+02,  4.9710900E+01, -3.5442500E+01,  3.6210400E+00,  1.0352000E+00, -2.4592200E-01,  1.2323100E+03, 
 1.6535500E+05,  1.5000000E+02,  8.0726500E+00, -1.3696300E-01,  1.1053900E+01,  4.5654800E-01,  1.4326600E-01,  7.4818500E+02, 
 1.6535500E+05,  3.0000000E+02,  1.4662300E+01,  1.1010300E+00,  1.0999800E+01,  4.8242600E-01,  3.3663400E-01,  1.2495100E+03, 
 1.0271100E+08,  1.5000000E+02, -1.9374100E+00, -1.0841000E+01,  4.5026200E+00, -2.4587600E-01, -9.2860300E-02,  7.5008500E+02, 
 1.0271100E+08,  3.0000000E+02, -3.0752400E+00, -1.4306000E+00,  4.4521600E+00,  1.2559700E-01,  4.7446000E-01,  1.2543600E+03, 
 1.9623100E+07,  1.5000000E+02,  1.9310800E+00, -4.3036200E+00,  7.0509500E+00,  2.9362900E-01, -8.0280200E-01,  7.4859300E+02, 
 1.9623100E+07,  3.0000000E+02,  1.3534600E+01, -1.9071400E+01,  7.0081800E+00,  5.6942500E-01, -6.2810300E-01,  1.2542800E+03, 
 1.9623100E+07,  1.5000000E+02,  2.4152300E-01, -3.2233600E+00,  7.8482100E-02, -1.4044500E-01,  1.2504100E-02,  7.7068300E+02, 
 1.9623100E+07,  1.5000000E+02,  4.7014200E-01, -2.6322600E+00, -3.1895200E-02,  2.6819800E-02,  1.4959400E-01,  7.8081500E+02, 
 1.9623100E+07,  1.5000000E+02,  1.0841200E+00, -8.0901500E-01, -1.6178400E-02,  1.1816200E-01,  3.9597300E-02,  8.0879600E+02, 
 1.9623100E+07,  1.5000000E+02,  1.0841200E+00, -8.0901500E-01, -1.6178400E-02,  1.1816200E-01,  3.9597300E-02,  8.0879600E+02, 
 5.5912700E+05,  1.5000000E+02,  5.5338500E+00, -5.5145700E+00,  8.0006300E+00,  5.5460400E-01, -3.0471300E-01,  6.9873200E+02, 
 5.5912700E+05,  3.0000000E+02,  1.1932200E+01, -1.0020300E+01,  7.9539700E+00,  5.0174900E-01, -3.1315300E-01,  1.2006500E+03, 
 1.4133000E+07,  1.5000000E+02,  5.5375800E+00,  2.4578300E+00,  7.6061600E+00,  2.9171000E-01, -1.3553400E-01,  7.4872000E+02, 
 1.4133000E+07,  3.0000000E+02,  1.4102100E+00,  3.9526400E+00,  7.5447400E+00, -4.0822700E-01,  4.8903100E-01,  1.2505600E+03, 
 1.1908100E+06,  1.5000000E+02, -2.7545000E+00, -3.7838000E+00,  9.1587200E+00, -4.0224800E-01, -2.2633100E-01,  6.9782200E+02, 
 1.1908100E+06,  3.0000000E+02, -9.7017100E+00, -3.1496200E-01,  9.1045600E+00, -4.9933600E-01,  3.9702800E-01,  1.1996400E+03, 
 3.7729200E+06,  1.5000000E+02,  2.0068400E+01,  2.0721400E+01,  2.3857800E+00,  3.4556100E-01,  4.8349300E-01,  7.6664600E+02, 
 3.7729200E+06,  3.0000000E+02,  8.3110700E+01,  3.6052500E+01,  1.8589400E+00,  1.5320800E+00, -2.1379600E-02,  1.3333400E+03, 
 6.1408700E+07,  1.5000000E+02,  1.1614300E+02,  6.2733100E+01,  3.0329800E-01, -1.9814700E-01,  4.4932000E-02,  1.5296300E+03, 
 6.1408700E+07,  1.5000000E+02,  1.0119900E+02,  5.7100000E+01, -2.9139500E-01, -1.6465900E-02,  1.9841900E-03,  1.7846600E+03, 
 3.3166400E+05,  1.5000000E+02,  1.0295600E+02, -4.0427900E+01,  1.1162500E+00,  8.1962800E-01, -2.8967000E-01,  8.6664200E+02, 
 3.3166400E+05,  3.0000000E+02,  1.8648000E+02, -8.6518600E+01,  1.2401500E+00,  5.1152200E-01,  9.2327900E-02,  1.5008500E+03, 
 8.4263200E+06,  1.5000000E+02, -3.2038900E+01, -3.3980100E+00,  1.8501200E+00, -1.6324500E-01,  8.7875300E-02,  7.7888900E+02, 
 8.4263200E+06,  3.0000000E+02, -1.4875900E+01,  1.1467600E+01,  1.7485700E+00,  4.2600200E-01,  1.6884500E-01,  1.3036100E+03, 
 6.8556400E+07,  1.5000000E+02,  1.2492800E+02,  3.2884900E+02,  9.0487400E-01, -2.0144300E-01,  1.2285500E+00,  1.6783000E+03, 
 6.8556400E+07,  3.0000000E+02,  2.0848000E+02,  4.6317000E+02,  7.5968300E-01,  8.4363200E-01,  8.0392600E-01,  2.5034900E+03, 
